# Constructed from biom file
#OTU ID	control15Bracken	control25Bracken	maiz25Bracken	maiz35Bracken
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae;g__Nostoc;s__sp. PCC 7524	254.0	117.0	79.0	108.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae;g__Trichormus;s__azollae	147.0	76.0	38.0	49.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Nostocaceae;g__Trichormus;s__variabilis	160.0	107.0	211.0	228.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__brevissima	430.0	459.0	233.0	270.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__parasitica	534.0	295.0	135.0	160.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__parietina	97.0	71.0	47.0	60.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. 336/3	133.0	88.0	52.0	68.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. NIES-2098	233.0	167.0	97.0	106.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. NIES-2100	428.0	384.0	174.0	243.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. NIES-3974	236.0	126.0	61.0	76.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. NIES-4071	0.0	1.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. NIES-4101	135.0	69.0	61.0	66.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Calothrix;s__sp. PCC 7507	237.0	158.0	96.0	114.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Microchaete;s__diplosiphon	173.0	219.0	118.0	148.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Rivulariaceae;g__Rivularia;s__sp. PCC 7116	164.0	93.0	56.0	64.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__sp. HK-05	549.0	353.0	194.0	192.0
k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__sp. NIES-4073	532.0	332.0	222.0	225.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Coleofasciculaceae;g__Geitlerinema;s__sp. PCC 7407	0.0	665.0	391.0	382.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. ATCC 51142	0.0	51.0	36.0	39.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. PCC 7424	0.0	59.0	34.0	46.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. PCC 7425	0.0	158.0	98.0	119.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. PCC 7822	0.0	62.0	36.0	58.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. PCC 8801	0.0	78.0	22.0	32.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__sp. PCC 8802	0.0	37.0	26.0	41.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Gomontiellaceae;g__Crinalium;s__Oscillatoriales cyanobacterium JSC-12	0.0	115.0	53.0	76.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Gomontiellaceae;g__Crinalium;s__epipsammum	0.0	139.0	80.0	80.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Arthrospira;s__platensis	0.0	90.0	50.0	84.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Arthrospira;s__sp. PCC 8005	0.0	1.0	1.0	3.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Arthrospira;s__sp. TJSD092	0.0	2.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Microcoleus;s__sp. PCC 7113	0.0	185.0	91.0	107.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Planktothrix;s__agardhii	0.0	91.0	54.0	55.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Trichodesmium;s__erythraeum	0.0	42.0	31.0	55.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Oscillatoriaceae;g__Moorea;s__producens	0.0	643.0	323.0	403.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Oscillatoriaceae;g__Oscillatoria;s__acuminata	0.0	126.0	68.0	97.0
k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Oscillatoriaceae;g__Oscillatoria;s__nigro-viridis	0.0	364.0	185.0	213.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Acaryochloridaceae;g__Acaryochloris;s__marina	232.0	135.0	77.0	83.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Chamaesiphonaceae;g__Chamaesiphon;s__minutus	559.0	266.0	134.0	124.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Halomicronema;s__hongdechloris	604.0	318.0	185.0	201.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Leptolyngbya;s__boryana	26.0	143.0	86.0	114.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Leptolyngbya;s__sp. NIES-3755	300.0	159.0	83.0	88.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Leptolyngbya;s__sp. O-77	880.0	486.0	277.0	290.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Leptolyngbya;s__sp. PCC 7376	133.0	72.0	45.0	58.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Merismopediaceae;g__Synechocystis;s__sp. PCC 6714	77.0	106.0	54.0	67.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__marinus	230.0	132.0	92.0	111.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__sp. MIT 0604	14.0	10.0	3.0	10.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;s__sp. MIT 0801	11.0	2.0	5.0	10.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Pseudanabaenaceae;g__Pseudanabaena;s__sp. PCC 7367	160.0	96.0	52.0	51.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Cyanobium;s__gracile	1738.0	987.0	567.0	618.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Cyanobium;s__sp. NIES-981	1417.0	954.0	539.0	600.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Dactylococcopsis;s__salina	107.0	81.0	33.0	45.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__elongatus	1.0	1.0	1.0	1.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__lividus	174.0	75.0	38.0	48.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. CC9311	99.0	52.0	29.0	50.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. CC9605	298.0	147.0	73.0	103.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. CC9902	152.0	60.0	59.0	55.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. JA-2-3B'a(2-13)	384.0	217.0	127.0	133.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. JA-3-3Ab	587.0	387.0	177.0	204.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. KORDI-100	328.0	147.0	80.0	85.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. KORDI-49	540.0	291.0	164.0	180.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. KORDI-52	301.0	172.0	86.0	120.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. NIES-970	139.0	73.0	41.0	46.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 6312	142.0	45.0	37.0	41.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 7002	25.0	52.0	48.0	60.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 7003	103.0	51.0	20.0	41.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 7117	23.0	61.0	36.0	46.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 73109	24.0	61.0	25.0	29.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 7336	480.0	246.0	123.0	154.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 7502	85.0	40.0	27.0	27.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. PCC 8807	19.0	85.0	48.0	36.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. RCC307	360.0	175.0	116.0	164.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. SynAce01	805.0	452.0	259.0	310.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. UTEX 2973	0.0	0.0	0.0	1.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. WH 7803	400.0	231.0	104.0	126.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. WH 8020	91.0	40.0	28.0	40.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. WH 8102	31.0	185.0	86.0	103.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. WH 8103	45.0	220.0	114.0	140.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__sp. WH 8109	202.0	117.0	66.0	74.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Thermosynechococcus;s__elongatus	97.0	84.0	48.0	54.0
k__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Thermosynechococcus;s__sp. NK55a	105.0	86.0	35.0	30.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Chroococcidiopsidales;f__Chroococcidiopsidaceae;g__Chroococcidiopsis;s__thermalis	481.0	243.0	140.0	156.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeobacterales;f__Gloeobacteraceae;g__Gloeobacter;s__kilaueensis	2336.0	1101.0	640.0	661.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeobacterales;f__Gloeobacteraceae;g__Gloeobacter;s__violaceus	2517.0	1287.0	658.0	835.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeoemargaritales;f__Gloeomargaritaceae;g__Gloeomargarita;s__cyanobacterium endosymbiont of Epithemia turgida	0.0	19.0	12.0	12.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeoemargaritales;f__Gloeomargaritaceae;g__Gloeomargarita;s__lithophora	213.0	104.0	52.0	61.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Pleurocapsales;f__Dermocarpellaceae;g__Stanieria;s__cyanosphaera	88.0	41.0	36.0	44.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Pleurocapsales;f__Dermocarpellaceae;g__Stanieria;s__sp. NIES-3757	85.0	53.0	37.0	47.0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Pleurocapsales;f__Hyellaceae;g__Pleurocapsa;s__minor	295.0	154.0	79.0	77.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Calditerrivibrio;s__nitroreducens	98.0	60.0	35.0	41.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Deferribacter;s__desulfuricans	64.0	34.0	18.0	36.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Denitrovibrio;s__acetiphilus	101.0	41.0	32.0	34.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Flexistipes;s__sinusarabici	96.0	45.0	31.0	24.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__actinosclerus	2352.0	1904.0	1172.0	1300.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__deserti	1015.0	534.0	310.0	388.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__geothermalis	1262.0	789.0	419.0	499.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__gobiensis	2531.0	1405.0	821.0	948.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__maricopensis	2802.0	1640.0	950.0	1028.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__peraridilitoris	1693.0	909.0	560.0	592.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__proteolyticus	990.0	596.0	363.0	390.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__puniceus	580.0	289.0	184.0	172.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__radiodurans	1209.0	846.0	497.0	556.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__soli Cha et al. 2016	1055.0	980.0	625.0	690.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__sp. 17bor-2	1878.0	988.0	595.0	601.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__sp. NW-56	2133.0	1186.0	702.0	787.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__swuensis	1655.0	904.0	530.0	597.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__wulumuqiensis	1208.0	849.0	471.0	531.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__radiovictrix	2856.0	1576.0	901.0	950.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Marinithermus;s__hydrothermalis	2127.0	1218.0	601.0	660.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__ruber	1351.0	709.0	411.0	487.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__silvanus	1241.0	679.0	384.0	404.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Oceanithermus;s__profundus	3369.0	1741.0	941.0	1051.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__aquaticus	675.0	421.0	182.0	236.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__brockianus	490.0	272.0	144.0	175.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__oshimai	689.0	436.0	214.0	268.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__parvatiensis	142.0	372.0	196.0	195.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__scotoductus	512.0	305.0	164.0	195.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__sp. CCB_US3_UF1	647.0	404.0	197.0	215.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__thermophilus	256.0	991.0	501.0	624.0
k__Bacteria;p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__thermophilum	84.0	65.0	39.0	37.0
k__Bacteria;p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__turgidum	39.0	37.0	19.0	30.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium;s__minutum	134.0	52.0	28.0	40.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__Candidatus Endomicrobium trichonymphae	4.0	1.0	1.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__proavitum	87.0	90.0	40.0	50.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__succinogenes	358.0	192.0	85.0	121.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__acidocaldarius	2339.0	1655.0	769.0	862.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__sp. EA-1	319.0	227.0	112.0	129.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__tusciae	377.0	281.0	140.0	159.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__algifaecis	1015.0	586.0	295.0	332.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__avium	2264.0	1458.0	745.0	778.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Aeribacillus;s__pallidus	112.0	71.0	83.0	85.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Amphibacillus;s__xylanus	24.0	15.0	17.0	18.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__amylolyticus	135.0	85.0	56.0	85.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__flavithermus	13.0	140.0	117.0	148.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__gonensis	87.0	83.0	76.0	81.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__altitudinis	17.0	20.0	20.0	11.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__amyloliquefaciens	3.0	241.0	145.0	195.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__anthracis	22.0	4967.0	2877.0	4458.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__aryabhattai	23.0	37.0	117.0	110.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__atrophaeus	16.0	77.0	51.0	39.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__beveridgei	221.0	109.0	71.0	84.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__bombysepticus	0.0	2.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cellulosilyticus	76.0	36.0	38.0	48.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cereus	598.0	2334.0	2522.0	2608.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__clausii	19.0	196.0	99.0	110.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__coagulans	52.0	301.0	182.0	217.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cohnii	2454.0	126.0	95.0	113.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cytotoxicus	0.0	45.0	76.0	113.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__endophyticus	914.0	258.0	269.0	312.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__flexus	90.0	44.0	134.0	163.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__glycinifermentans	398.0	203.0	144.0	160.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__gobiensis	150.0	73.0	91.0	126.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__halodurans	123.0	68.0	49.0	72.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__horikoshii	121.0	66.0	66.0	88.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__infantis	229.0	132.0	114.0	149.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__jeotgali	217.0	157.0	152.0	211.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__kochii	114.0	67.0	87.0	126.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__krulwichiae	84.0	44.0	63.0	82.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__lehensis	86.0	30.0	22.0	37.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__lentus	89.0	53.0	72.0	94.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__licheniformis	4.0	31.0	42.0	38.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__megaterium	564.0	1039.0	6894.0	6004.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__methanolicus	150.0	108.0	131.0	194.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__muralis	135.0	76.0	80.0	115.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__mycoides	6.0	62.0	62.0	106.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__oceanisediminis	591.0	341.0	357.0	425.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__paralicheniformis	7.0	128.0	86.0	123.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__pseudofirmus	227.0	91.0	79.0	68.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__pseudomycoides	15.0	18.0	41.0	44.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__pumilus	26.0	163.0	149.0	169.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__safensis	20.0	371.0	137.0	145.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__siamensis	0.0	1.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__simplex	270.0	258.0	670.0	830.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__smithii	81.0	47.0	69.0	74.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sonorensis	196.0	122.0	87.0	99.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp. 1NLA3E	311.0	157.0	291.0	388.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp. ABP14	6.0	4.0	2.0	1.0
